Unknown,0,Intruder,2026-03-04 21:56:01.027786
Unknown,0,Intruder,2026-03-04 21:56:01.999924
Unknown,0,Intruder,2026-03-04 21:56:02.333283
Unknown,0,Intruder,2026-03-04 21:56:02.992789
Unknown,0,Intruder,2026-03-04 21:56:03.325142
Unknown,0,Intruder,2026-03-04 21:56:04.009323
Unknown,0,Intruder,2026-03-04 21:56:04.315893
Unknown,0,Intruder,2026-03-04 21:56:05.310348
Unknown,0,Intruder,2026-03-04 21:56:05.644854
Unknown,0,Intruder,2026-03-04 21:56:05.963924
Unknown,0,Intruder,2026-03-04 21:56:06.285649
Unknown,0,Intruder,2026-03-04 21:56:06.615485
Unknown,0,Intruder,2026-03-04 21:56:06.942627
Unknown,0,Intruder,2026-03-04 21:56:07.298485
Unknown,0,Intruder,2026-03-04 21:56:07.623976
Unknown,0,Intruder,2026-03-04 21:56:07.953190
Unknown,0,Intruder,2026-03-04 21:56:08.276937
Unknown,0,Intruder,2026-03-04 21:56:08.979087
Unknown,0,Intruder,2026-03-04 21:56:09.285629
Unknown,0,Intruder,2026-03-04 21:56:09.596656
Rasagna,62.46,Access Granted,2026-03-04 22:34:35.365404
Unknown,0,Intruder,2026-03-04 22:36:29.696765
Unknown,0,Intruder,2026-03-04 22:36:30.265372
Unknown,0,Intruder,2026-03-04 22:36:30.660697
Unknown,0,Intruder,2026-03-04 22:36:31.054893
Unknown,0,Intruder,2026-03-04 22:36:31.423171
Unknown,0,Intruder,2026-03-04 22:36:31.778616
Unknown,0,Intruder,2026-03-04 22:36:32.156369
Unknown,0,Intruder,2026-03-04 22:36:32.486797
Unknown,0,Intruder,2026-03-04 22:36:32.812916
Unknown,0,Intruder,2026-03-04 22:36:33.133597
Unknown,0,Intruder,2026-03-04 22:36:33.455848
Unknown,0,Intruder,2026-03-04 22:36:33.791292
Unknown,0,Intruder,2026-03-04 22:36:34.172912
Unknown,0,Intruder,2026-03-04 22:36:34.522303
Unknown,0,Intruder,2026-03-04 22:36:34.859105
Unknown,0,Intruder,2026-03-04 22:36:35.205774
Unknown,0,Intruder,2026-03-04 22:36:35.540143
Unknown,0,Intruder,2026-03-04 22:36:35.896350
Unknown,0,Intruder,2026-03-04 22:36:36.209703
Unknown,0,Intruder,2026-03-04 22:36:36.529797
Unknown,0,Intruder,2026-03-04 22:36:36.884983
Unknown,0,Intruder,2026-03-04 22:36:37.209682
Unknown,0,Intruder,2026-03-04 22:36:37.549617
Unknown,0,Intruder,2026-03-04 22:36:37.929542
Unknown,0,Intruder,2026-03-04 22:36:38.275035
Unknown,0,Intruder,2026-03-04 22:36:38.589627
Unknown,0,Intruder,2026-03-04 23:26:45.350517
Rasagna,100.0,Access Granted,2026-03-04 23:37:19.400799
Unknown,0,Intruder,2026-03-04 23:40:10.908178
Unknown,0,Intruder,2026-03-04 23:40:43.024903
Unknown,0,Intruder,2026-03-04 23:40:45.029935
Unknown,0,Intruder,2026-03-04 23:49:56.793603
Unknown,0,Intruder,2026-03-04 23:50:07.448838
Unknown,0,Intruder,2026-03-04 23:50:18.771506
Unknown,0,Intruder,2026-03-04 23:57:19.576701
Unknown,0,Intruder,2026-03-05 00:03:44.596235
Unknown,0,Intruder,2026-03-05 00:18:22.665069
Unknown,0,Intruder,2026-03-05 11:39:49.716716
Unknown,0,Intruder,2026-03-05 11:40:00.323947
Unknown,0,Intruder,2026-03-05 11:40:07.743370
Rasagna,100.0,Access Granted,2026-03-05 11:51:00.157636
Unknown,0,Intruder,2026-03-05 11:54:05.048776
Unknown,0,Intruder,2026-03-05 12:15:47.606933
Unknown,0,Intruder,2026-03-05 12:15:55.126411
Unknown,0,Intruder,2026-03-05 12:16:05.300231
Unknown,0,Intruder,2026-03-05 12:16:11.079815
Unknown,0,Intruder,2026-03-05 12:16:18.601948
Unknown,0,Intruder,2026-03-05 12:26:34.397848
Unknown,0,Intruder,2026-03-05 12:26:43.602984
Rasagna,100.0,Access Granted,2026-03-05 12:28:30.932048
Unknown,0,Intruder,2026-03-05 21:25:31.051116
